SurveyYear,Province,HouseholdID,PersonNumber,ProvinceCode,Age,SexCode,EducationLevelCode,WageWorkCode,BusinessWorkCode,VolunteerWorkCode,RetiredCode,SalaryAmountRaw,SalaryPeriodCode,SalaryCategoryCode,TransportToWorkCode,MinutesToWork,SectorCode,LookingForWorkCode,CouldStartWorkCode,EmploymentStatus1Code,EmploymentStatus2Code,LabSalaryRaw,GeoTypeCode,PersonWeight
2024,North West,667105040000011101,01,6,34,1,25,1,2,2,8,1,1,88,9,1,1,8,8,1,1,280000,1,1276.23934021
2024,North West,667105040000011101,02,6,34,2,24,1,2,2,8,1,2,88,9,1,1,8,8,1,1,35000,1,1276.23934021
2024,North West,667105040000011101,03,6,8,2,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1276.23934021
2024,North West,667105040000011101,04,6,5,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1276.23934021
2024,North West,667105660000001201,01,6,55,2,12,1,2,2,8,1,2,88,10,1,1,8,8,1,1,11000,2,501.490474298
2024,North West,667105660000003301,01,6,37,1,7,1,2,2,8,1,1,88,2,1,2,8,8,1,1,6000,2,919.560661878
2024,North West,667105660000007501,01,6,35,2,12,1,2,2,8,1,2,88,10,2,1,8,8,1,1,7500,2,823.609050199
2024,North West,667105660000009601,01,6,80,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,815.976881063
2024,North West,667105660000009601,02,6,39,1,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,815.976881063
2024,North West,667105660000013801,01,6,53,1,11,1,2,2,8,1,2,88,2,2,1,8,8,1,1,3000,2,732.403808525
2024,North West,668100270000000701,01,6,25,1,12,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,1,1123.91805084
2024,North West,668100270000000701,02,6,26,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1123.91805084
2024,North West,668100270000000701,03,6,25,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1123.91805084
2024,North West,668100270000000701,04,6,6,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1123.91805084
2024,North West,668100270000003401,01,6,53,1,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1086.43513582
2024,North West,668100270000003401,02,6,44,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1086.43513582
2024,North West,668100270000003401,03,6,18,1,7,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,1,1086.43513582
2024,North West,668100270000003401,04,6,13,2,6,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1086.43513582
2024,North West,668100270000003401,05,6,8,2,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1086.43513582
2024,North West,668100270000003401,06,6,0,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1086.43513582
2024,North West,668100270000011501,01,6,38,1,16,1,2,2,8,2,8,20,9,2,1,8,8,1,1,7500,1,920.570512532
2024,North West,668100270000014201,01,6,49,1,98,1,2,2,8,1,2,88,2,3,2,8,8,1,1,3000,1,1401.88343803
2024,North West,668100270000014201,02,6,48,2,98,1,2,2,8,2,8,3,2,2,2,8,8,1,1,736,1,1401.88343803
2024,North West,668100270000014201,03,6,25,1,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1401.88343803
2024,North West,668100270000014201,04,6,26,2,4,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1401.88343803
2024,North West,668100270000014201,05,6,23,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1401.88343803
2024,North West,668100270000014201,06,6,17,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1401.88343803
2024,North West,668100270000014201,07,6,19,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1401.88343803
2024,North West,668100270000014201,08,6,17,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1401.88343803
2024,North West,668100270000014201,09,6,8,1,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1401.88343803
2024,North West,668100270000014201,10,6,19,1,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1401.88343803
2024,North West,668100270000014201,11,6,3,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1401.88343803
2024,North West,668100270000014201,12,6,3,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1401.88343803
2024,North West,668100270000014201,13,6,2,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1401.88343803
2024,North West,668100270000014201,14,6,0,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1401.88343803
2024,North West,668100270000016901,01,6,24,2,10,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,1,921.864770627
2024,North West,668100270000016901,02,6,26,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,921.864770627
2024,North West,668100270000016901,03,6,16,2,99,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,921.864770627
2024,North West,668100270000016901,04,6,11,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,921.864770627
2024,North West,668100270000016901,05,6,4,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,921.864770627
2024,North West,668100810000009401,01,6,32,1,9,1,2,2,8,1,2,88,2,1,1,8,8,1,1,2500,3,1087.82863343
2024,North West,668100810000021001,01,6,58,1,6,1,2,2,8,1,2,88,2,1,1,8,8,1,1,2000,3,943.741883014
2024,North West,668100880000000701,01,6,28,2,12,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,839.126793821
2024,North West,668100880000000701,02,6,23,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,839.126793821
2024,North West,668100880000000701,03,6,16,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,839.126793821
2024,North West,668100880000000701,04,6,14,1,6,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,839.126793821
2024,North West,668100880000000701,05,6,11,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,839.126793821
2024,North West,668100880000000701,06,6,3,1,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,839.126793821
2024,North West,668100880000002801,01,6,38,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1519.66970759
2024,North West,668100880000002801,02,6,30,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1519.66970759
2024,North West,668100880000002801,03,6,9,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1519.66970759
2024,North West,668100880000002801,04,6,7,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1519.66970759
2024,North West,668100880000002801,05,6,4,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1519.66970759
2024,North West,668100880000002801,06,6,0,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1519.66970759
2024,North West,668100880000004901,01,6,63,1,5,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,758.766769886
2024,North West,668100880000007001,01,6,40,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,879.679929819
2024,North West,668100880000007001,02,6,0,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,879.679929819
2024,North West,668100880000015401,01,6,44,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1371.08611048
2024,North West,668100880000015401,02,6,21,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1371.08611048
2024,North West,668100880000015401,03,6,20,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1371.08611048
2024,North West,668100880000015401,04,6,17,1,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1371.08611048
2024,North West,668100880000015401,05,6,6,1,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1371.08611048
2024,North West,668100880000015401,06,6,3,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1371.08611048
2024,North West,668100880000015401,07,6,2,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1371.08611048
2024,North West,668100880000015401,08,6,0,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1371.08611048
2024,North West,668100880000017501,01,6,33,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.79053271
2024,North West,668100880000017501,02,6,25,1,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.79053271
2024,North West,668100880000017501,03,6,27,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.79053271
2024,North West,668100880000017501,04,6,23,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.79053271
2024,North West,668100880000017501,05,6,16,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.79053271
2024,North West,668100880000017501,06,6,14,2,8,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1501.79053271
2024,North West,668100880000017501,07,6,11,2,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1501.79053271
2024,North West,668100880000017501,08,6,8,2,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1501.79053271
2024,North West,668100880000017501,09,6,5,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1501.79053271
2024,North West,668100880000017501,10,6,0,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1501.79053271
2024,North West,668100880000017501,11,6,0,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1501.79053271
2024,North West,668100880000019601,01,6,40,1,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1345.94919642
2024,North West,668100880000019601,02,6,42,1,5,1,2,2,8,2,8,20,2,2,2,8,8,1,1,200,2,1345.94919642
2024,North West,668100880000019601,03,6,15,1,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1345.94919642
2024,North West,668100910000001901,01,6,65,1,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.29853138
2024,North West,668100910000001901,02,6,62,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.29853138
2024,North West,668100910000001901,03,6,35,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.29853138
2024,North West,668100910000001901,04,6,33,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.29853138
2024,North West,668100910000001901,05,6,30,1,28,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.29853138
2024,North West,668100910000001901,06,6,18,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1501.29853138
2024,North West,668100910000001901,07,6,7,1,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1501.29853138
2024,North West,668100910000004101,01,6,35,2,12,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,1219.95249526
2024,North West,668100910000004101,02,6,6,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1219.95249526
2024,North West,668100910000004101,03,6,1,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1219.95249526
2024,North West,668100910000006301,01,6,22,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1170.18514642
2024,North West,668100910000006301,02,6,1,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1170.18514642
2024,North West,668100910000006301,03,6,14,1,9,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1170.18514642
2024,North West,668100910000006301,04,6,21,1,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1170.18514642
2024,North West,668100910000006301,05,6,40,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1170.18514642
2024,North West,668100910000010701,01,6,75,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,818.903712457
2024,North West,668100910000010701,02,6,36,2,10,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,818.903712457
2024,North West,668100910000010701,03,6,17,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,818.903712457
2024,North West,668100910000010701,04,6,11,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,818.903712457
2024,North West,668100910000010701,05,6,11,2,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,818.903712457
2024,North West,668100910000010701,06,6,0,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,818.903712457
2024,North West,668100910000012901,01,6,62,2,4,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1300.91495398
2024,North West,668100910000012901,02,6,38,1,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1300.91495398
2024,North West,668100910000012901,03,6,31,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1300.91495398
2024,North West,668100910000012901,04,6,13,1,6,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1300.91495398
2024,North West,668100910000017301,01,6,67,2,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,419.404191387
2024,North West,668100910000021701,01,6,54,2,2,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1262.69706115
2024,North West,668100910000021701,02,6,33,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1262.69706115
2024,North West,668100910000021701,03,6,27,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1262.69706115
2024,North West,668100910000021701,04,6,23,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1262.69706115
2024,North West,668100910000021701,05,6,18,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1262.69706115
2024,North West,668100910000021701,06,6,11,1,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1262.69706115
2024,North West,668100910000021701,07,6,8,1,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1262.69706115
2024,North West,668100910000021701,08,6,1,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1262.69706115
2024,North West,668100910000026101,01,6,36,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1494.07447841
2024,North West,668100910000026101,02,6,56,1,6,1,2,2,8,2,8,20,2,3,2,8,8,1,1,1600,2,1494.07447841
2024,North West,668100910000026101,03,6,19,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1494.07447841
2024,North West,668100910000026101,04,6,8,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1494.07447841
2024,North West,668100910000026101,05,6,5,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1494.07447841
2024,North West,668100910000026101,06,6,2,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1494.07447841
2024,North West,668100910000026101,07,6,2,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1494.07447841
2024,North West,668101830000000301,01,6,25,2,22,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,773.643643621
2024,North West,668101830000000301,02,6,19,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,773.643643621
2024,North West,668101830000000301,03,6,10,2,99,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,773.643643621
2024,North West,668101830000005301,01,6,55,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,953.704557546
2024,North West,668101830000005301,02,6,25,1,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,953.704557546
2024,North West,668101830000005301,03,6,27,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,953.704557546
2024,North West,668101830000005301,04,6,20,1,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,953.704557546
2024,North West,668101830000005301,05,6,20,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,953.704557546
2024,North West,668101830000005301,06,6,17,1,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,953.704557546
2024,North West,668101830000005301,07,6,88,1,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,953.704557546
2024,North West,668101830000007801,01,6,52,1,12,1,2,2,8,2,8,20,9,2,1,8,8,1,1,11000,1,1429.91992855
2024,North West,668101830000007801,02,6,37,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1429.91992855
2024,North West,668101830000007801,03,6,13,1,7,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1429.91992855
2024,North West,668101830000007801,04,6,9,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1429.91992855
2024,North West,668101830000007801,05,6,0,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1429.91992855
2024,North West,668101830000012801,01,6,28,1,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,778.556824805
2024,North West,668101830000012801,02,6,17,1,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,778.556824805
2024,North West,668101830000012801,03,6,16,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,778.556824805
2024,North West,668101830000017801,01,6,76,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,374.646197034
2024,North West,668102540000000601,01,6,44,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1081.04348768
2024,North West,668102540000000601,02,6,43,1,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1081.04348768
2024,North West,668102540000000601,03,6,17,1,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1081.04348768
2024,North West,668102540000000601,04,6,15,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1081.04348768
2024,North West,668102540000000601,05,6,12,2,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1081.04348768
2024,North West,668102540000002301,01,6,41,2,10,1,2,2,8,2,8,20,2,2,1,8,8,1,1,4000,2,745.686824797
2024,North West,668102540000005701,01,6,51,2,23,1,2,2,8,2,8,20,9,3,2,8,8,1,1,7000,2,793.844467894
2024,North West,668102540000005701,02,6,31,2,21,1,2,2,8,2,8,20,9,3,1,8,8,1,1,5000,2,793.844467894
2024,North West,668102540000005701,03,6,24,2,21,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,793.844467894
2024,North West,668102540000005701,04,6,15,1,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,793.844467894
2024,North West,668102540000005701,05,6,5,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,793.844467894
2024,North West,668102540000007401,01,6,75,2,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,642.772426825
2024,North West,668102540000007401,02,6,42,2,12,1,2,2,8,2,8,19,2,1,1,8,8,1,1,5000,2,642.772426825
2024,North West,668102540000007401,03,6,16,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,642.772426825
2024,North West,668102540000007401,04,6,10,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,642.772426825
2024,North West,668102540000007401,05,6,3,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,642.772426825
2024,North West,668102540000009101,01,6,17,1,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,477.537782321
2024,North West,668102540000012501,01,6,34,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,731.495819429
2024,North West,668102540000012501,02,6,14,2,7,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,731.495819429
2024,North West,668102540000017601,01,6,55,1,10,1,2,2,8,2,8,20,2,3,2,8,8,1,1,2000,2,653.482822474
2024,North West,669100180000008101,01,6,35,1,29,1,2,2,8,3,8,88,2,1,2,8,8,1,1,999999999,3,2556.67617595
2024,North West,669100180000008101,02,6,35,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,3,2556.67617595
2024,North West,669100180000011501,01,6,44,1,15,2,1,2,8,2,8,20,9,1,1,8,8,1,1,999999999,3,2120.89126561
2024,North West,669100180000011501,02,6,39,2,11,2,1,2,8,2,8,20,9,1,1,8,8,1,1,999999999,3,2120.89126561
2024,North West,669100180000011501,03,6,17,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,3,2120.89126561
2024,North West,669100180000021701,01,6,25,1,10,1,2,2,8,1,2,88,2,1,1,8,8,1,1,3000,3,1860.0937278
2024,North West,669100180000021701,02,6,22,2,8,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,3,1860.0937278
2024,North West,669100180000021701,03,6,1,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,3,1860.0937278
2024,North West,669100180000025101,01,6,38,1,15,1,2,2,8,2,8,20,1,8,1,8,8,1,1,999999999,3,1940.75888021
2024,North West,669100400000000101,01,6,41,2,12,1,2,2,8,2,8,7,5,2,1,8,8,1,1,3929,1,880.01846437
2024,North West,669100400000006401,01,6,45,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1375.5400193
2024,North West,669100400000006401,02,6,38,2,12,1,2,2,8,3,8,88,5,1,1,8,8,1,1,780,1,1375.5400193
2024,North West,669100400000006401,03,6,12,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1375.5400193
2024,North West,669100400000006401,04,6,3,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1375.5400193
2024,North West,669100400000008501,01,6,57,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,963.871342134
2024,North West,669100400000008501,02,6,47,2,12,1,2,2,8,2,8,19,2,2,2,8,8,1,1,4000,1,963.871342134
2024,North West,669100400000008501,03,6,32,2,12,1,2,2,8,2,8,9,5,1,1,8,8,1,1,6958,1,963.871342134
2024,North West,669100400000008501,04,6,1,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,963.871342134
2024,North West,669100400000010601,01,6,30,2,12,1,2,2,8,1,2,88,5,2,1,8,8,1,1,8000,1,981.546502818
2024,North West,669100400000010601,02,6,21,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,981.546502818
2024,North West,669100400000010601,03,6,11,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,981.546502818
2024,North West,669100400000012701,01,6,65,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,578.985702727
2024,North West,669100400000012701,02,6,65,1,29,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,578.985702727
2024,North West,669100400000012701,03,6,45,1,7,1,2,2,8,1,2,88,2,1,1,8,8,1,1,1800,1,578.985702727
2024,North West,669100400000014801,01,6,20,1,10,1,2,2,8,2,8,9,1,8,2,8,8,1,1,6958,1,689.535093966
2024,North West,669100800000001001,01,6,57,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,695.033905786
2024,North West,669100800000001001,02,6,33,2,10,1,2,2,8,3,8,88,2,2,1,8,8,1,1,8000,2,695.033905786
2024,North West,669100800000001001,03,6,17,1,28,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,695.033905786
2024,North West,669100800000001001,04,6,11,2,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,695.033905786
2024,North West,669100800000001001,05,6,4,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,695.033905786
2024,North West,669100800000001001,06,6,4,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,695.033905786
2024,North West,669100800000003401,01,6,80,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1035.27564241
2024,North West,669100800000003401,02,6,69,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1035.27564241
2024,North West,669100800000003401,03,6,43,2,10,1,2,2,8,2,8,19,2,1,1,8,8,1,1,3000,2,1035.27564241
2024,North West,669100800000003401,04,6,36,2,7,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1035.27564241
2024,North West,669100800000003401,05,6,22,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1035.27564241
2024,North West,669100800000003401,06,6,22,2,28,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1035.27564241
2024,North West,669100800000003401,07,6,18,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1035.27564241
2024,North West,669100800000003401,08,6,15,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1035.27564241
2024,North West,669100800000003401,09,6,6,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1035.27564241
2024,North West,669100800000003401,10,6,3,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1035.27564241
2024,North West,669100800000003401,11,6,2,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1035.27564241
2024,North West,669100800000003401,12,6,1,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1035.27564241
2024,North West,669100800000005801,01,6,24,2,10,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,631.999354437
2024,North West,669100800000008201,01,6,59,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,841.711658659
2024,North West,669100800000008201,02,6,28,2,6,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,841.711658659
2024,North West,669100800000008201,03,6,13,2,28,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,841.711658659
2024,North West,669100800000008201,04,6,9,2,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,841.711658659
2024,North West,669100800000008201,05,6,8,2,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,841.711658659
2024,North West,669100800000008201,06,6,3,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,841.711658659
2024,North West,669100800000010601,01,6,53,2,8,1,2,2,8,1,2,88,2,1,1,8,8,1,1,900,2,813.43990391
2024,North West,669100800000010601,02,6,23,2,12,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,813.43990391
2024,North West,669100800000010601,03,6,20,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,813.43990391
2024,North West,669100800000010601,04,6,9,1,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,813.43990391
2024,North West,669100800000010601,05,6,2,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,813.43990391
2024,North West,669100800000013001,01,6,55,1,5,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,744.523693859
2024,North West,669100800000013001,02,6,56,2,6,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,744.523693859
2024,North West,669100800000013001,03,6,22,2,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,744.523693859
