SurveyYear,Province,HouseholdID,ProvinceCode,IncomeSalaryCode,IncomeBusinessCode,IncomeRemittanceCode,IncomePensionCode,IncomeGrantCode,IncomeAgricultureCode,NoIncomeCode,OtherIncomeCode,MainIncomeSourceCode,RequiredIncomeRaw,ComparativeIncomeCode,ExpenditureBandCode,TotalMonthlyHouseholdIncomeRaw,VehicleAssetCode,TotalVehicles,TVAssetCode,PayTVAssetCode,ComputerAssetCode,WashingMachineAssetCode,FreezerAssetCode,FridgeAssetCode,MicrowaveAssetCode,GeyserAssetCode,SolarPanelAssetCode,RadioAssetCode,HouseholdSize,SalaryEarnersInHousehold,SocialGrantRecipients,TotalGrantRecipients,HouseholdWeight
2024,KwaZulu-Natal,599147600000007401,5,1,2,2,2,2,2,2,2,1,20000,3,11,240000,1,2,1,1,1,1,1,1,1,1,2,1,3,240000,0,0,1167.84380159
2024,KwaZulu-Natal,599147600000013401,5,2,2,1,2,2,2,2,2,3,9000,3,9,10000,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,2669.61798593
2024,KwaZulu-Natal,599147600000015401,5,1,1,2,2,1,2,2,2,1,18000,3,10,81990,1,2,1,1,1,1,1,1,1,1,2,1,1,80000,1,1990,810.867703837
2024,KwaZulu-Natal,599147660000000101,5,1,2,2,2,1,2,2,2,1,6000,3,9,43190,2,88,1,1,2,2,2,1,2,2,2,2,8,41200,1,1990,1013.3416869
2024,KwaZulu-Natal,599147660000005101,5,1,1,2,2,1,2,2,2,1,2000,3,6,3460,2,88,2,2,2,2,2,1,2,2,2,2,5,1800,4,1660,1013.3416869
2024,KwaZulu-Natal,599147660000007601,5,1,2,2,2,1,2,2,2,1,4000,3,8,22350,2,88,1,2,2,2,2,2,2,2,2,2,2,22000,1,350,1388.87397838
2024,KwaZulu-Natal,599147660000010101,5,1,2,2,2,2,2,2,2,1,3000,3,7,18000,2,88,2,2,2,2,2,2,2,2,2,2,1,18000,0,0,1552.10902852
2024,KwaZulu-Natal,599147660000012601,5,1,2,2,2,2,2,2,2,1,20000,2,9,21475,2,88,1,1,2,2,2,1,1,2,2,2,3,21475,0,0,1388.87397838
2024,KwaZulu-Natal,599147660000017601,5,2,2,2,2,1,2,2,2,5,1500,3,6,1790,2,88,1,2,2,2,2,1,1,2,2,2,5,0,4,1790,1423.09651606
2024,KwaZulu-Natal,599147810000002601,5,2,2,2,2,1,2,2,2,5,2000,3,7,1990,2,88,1,1,2,2,2,1,1,2,2,2,4,0,1,1990,777.71641848
2024,KwaZulu-Natal,599147810000005201,5,1,2,2,2,1,2,2,2,1,2000,2,8,8350,2,88,2,2,2,2,2,2,1,2,2,1,3,8000,1,350,1205.6197729
2024,KwaZulu-Natal,599147810000007801,5,2,1,2,2,1,2,2,2,2,500,2,7,350,2,88,1,2,2,2,2,1,2,2,2,2,3,0,1,350,1205.6197729
2024,KwaZulu-Natal,599147810000013001,5,2,1,1,2,1,2,2,2,2,5000,2,9,5350,1,5,1,1,1,2,2,1,1,2,2,2,3,0,1,350,1347.31686503
2024,KwaZulu-Natal,599147810000015601,5,1,2,2,2,2,2,2,2,1,1000,2,9,6500,2,88,2,2,1,2,2,2,2,2,2,2,1,6500,0,0,1270.19704345
2024,KwaZulu-Natal,599148320000000101,5,1,2,2,2,1,2,2,2,1,1500,3,6,1680,2,88,1,2,2,2,2,1,1,2,2,2,3,1200,1,480,1235.91728006
2024,KwaZulu-Natal,599148320000002101,5,1,2,2,2,1,2,2,2,1,3000,4,8,22350,2,88,2,2,2,2,2,1,2,2,2,1,1,22000,1,350,1206.19601716
2024,KwaZulu-Natal,599148320000004101,5,1,2,2,2,1,2,2,2,1,7000,3,13,5200,2,88,1,2,2,2,2,1,1,2,2,2,3,4500,2,700,880.057316783
2024,KwaZulu-Natal,599148320000006101,5,2,2,2,2,1,2,2,2,5,5000,3,8,1920,2,88,1,2,2,2,2,1,1,2,2,1,6,0,4,1920,880.057316783
2024,KwaZulu-Natal,599148320000008101,5,1,2,2,2,1,2,2,2,1,4000,2,9,32000,2,88,1,1,2,2,1,1,1,2,2,1,7,32000,0,0,1206.19601716
2024,KwaZulu-Natal,599148320000010101,5,1,2,2,2,2,2,2,2,1,6000,2,13,1100,1,2,1,1,2,2,2,1,1,2,2,2,3,1100,0,0,1206.19601716
2024,KwaZulu-Natal,599148320000012101,5,2,2,2,1,1,2,2,2,4,2500,3,7,8020,2,88,1,2,2,2,2,1,1,2,2,2,2,0,2,4020,728.784771368
2024,KwaZulu-Natal,599148320000014101,5,2,2,2,2,2,2,2,1,7,6000,3,9,9999999,1,1,1,1,2,2,2,1,1,1,2,2,1,0,0,0,915.970211177
2024,KwaZulu-Natal,599148320000016101,5,2,2,2,2,1,2,2,2,5,1500,3,6,2140,2,88,2,2,2,2,2,1,1,2,2,1,5,0,5,2140,1270.8041534
2024,KwaZulu-Natal,599148320000018101,5,1,2,2,2,2,2,2,2,1,2000,3,7,7100,2,88,1,1,1,2,2,1,1,2,2,2,3,7100,0,0,915.970211177
2024,KwaZulu-Natal,599148320000020101,5,1,2,2,2,1,2,2,2,1,2500,3,8,10440,2,88,1,2,2,2,2,1,1,2,2,2,7,9000,3,1440,1235.91728006
2024,KwaZulu-Natal,599148320000022101,5,1,2,1,2,1,2,2,2,1,4000,2,9,7980,2,88,1,2,2,2,2,1,2,2,2,1,3,5000,1,480,1270.8041534
2024,KwaZulu-Natal,599148710000003501,5,1,2,2,2,2,2,2,2,1,2000,3,6,5257,2,88,2,2,2,2,2,2,2,2,2,1,1,5257,0,0,1206.19601716
2024,KwaZulu-Natal,599148710000005301,5,1,2,2,2,1,2,2,2,1,4500,3,9,11890,2,88,1,1,2,2,2,1,1,2,2,2,8,7500,6,4390,778.08813984
2024,KwaZulu-Natal,599148710000007101,5,1,2,2,2,1,2,2,2,1,3500,3,8,5920,2,88,1,1,2,1,2,1,1,1,2,1,6,4000,4,1920,1235.91728006
2024,KwaZulu-Natal,599148710000008901,5,1,2,2,2,1,2,2,2,1,4500,3,9,15960,2,88,1,2,2,2,2,1,2,2,2,2,5,15000,2,960,1206.19601716
2024,KwaZulu-Natal,599148710000010701,5,2,2,2,2,1,2,2,1,7,2500,3,7,480,2,88,2,2,2,2,2,2,2,2,2,1,3,0,1,480,1235.91728006
2024,KwaZulu-Natal,599148710000012501,5,1,1,2,2,1,2,2,2,1,2500,3,8,29900,2,88,1,2,2,2,2,1,1,2,2,1,7,29200,2,700,880.057316783
2024,KwaZulu-Natal,599148710000014301,5,1,2,2,2,1,2,2,2,1,3000,3,8,16697,2,88,1,2,2,2,2,1,2,2,2,1,7,11257,5,5440,778.08813984
2024,KwaZulu-Natal,599148710000016101,5,1,2,2,2,1,2,2,2,1,4000,2,9,16350,2,88,1,2,2,2,2,1,1,2,2,1,3,16000,1,350,1235.91728006
2024,KwaZulu-Natal,599148710000017901,5,1,1,2,2,1,2,2,2,5,2000,3,7,2390,2,88,1,1,2,2,2,1,2,2,2,1,4,600,4,1790,1235.91728006
2024,KwaZulu-Natal,599148710000019701,5,1,2,2,2,2,2,2,2,1,4000,3,8,31475,2,88,1,2,2,2,2,1,2,2,2,2,3,31475,0,0,1206.19601716
2024,KwaZulu-Natal,599148710000026901,5,2,2,2,2,1,2,2,2,5,2000,3,6,1990,2,88,2,2,2,2,2,1,2,2,2,1,1,0,1,1990,728.784771368
2024,KwaZulu-Natal,599148780000000501,5,2,2,2,2,1,2,2,2,5,2080,5,6,2470,2,88,2,2,2,2,2,1,2,2,2,2,3,0,2,2470,728.784771368
2024,KwaZulu-Natal,599148780000003201,5,1,2,2,2,2,2,2,2,1,3000,3,13,9999999,2,88,1,1,2,2,2,1,2,2,2,2,5,0,0,0,915.970211177
2024,KwaZulu-Natal,599148780000005901,5,1,2,2,2,1,2,2,2,1,2500,2,13,4510,2,88,2,2,2,2,2,1,2,2,2,1,2,2500,1,2010,778.08813984
2024,KwaZulu-Natal,599148780000008601,5,2,2,2,2,1,2,2,2,5,3000,4,7,4460,2,88,1,1,2,2,2,2,1,2,2,1,4,0,3,4460,728.784771368
2024,KwaZulu-Natal,599148780000011301,5,1,2,2,2,2,2,2,2,1,5000,3,13,3000,2,88,1,1,2,2,2,1,2,2,2,2,5,3000,0,0,778.08813984
2024,KwaZulu-Natal,599148780000014001,5,1,2,2,2,2,2,2,2,1,2500,2,7,16000,2,88,1,1,2,2,2,1,2,2,2,2,5,16000,0,0,1206.19601716
2024,KwaZulu-Natal,599148780000016701,5,1,2,2,2,1,2,2,2,1,5000,5,13,2410,2,88,1,2,2,2,2,1,1,2,2,2,7,1100,3,1310,915.970211177
2024,KwaZulu-Natal,599148780000019401,5,2,1,2,2,1,2,2,2,2,10000,2,10,31990,1,4,1,1,2,1,1,1,1,2,2,1,3,30000,1,1990,1206.19601716
2024,KwaZulu-Natal,599148780000022101,5,2,2,2,2,1,2,2,2,5,3000,4,7,2270,2,88,1,1,2,2,2,1,2,2,2,1,7,0,5,2270,1270.8041534
2024,KwaZulu-Natal,599149080000000601,5,2,2,2,2,1,2,2,2,5,4000,4,8,1990,1,1,1,1,2,2,1,1,1,1,2,1,1,0,1,1990,840.896428291
2024,KwaZulu-Natal,599149080000002801,5,1,2,2,2,2,2,2,2,1,18000,2,10,34935,1,1,1,1,2,1,2,1,1,1,2,2,2,34935,0,0,845.125630458
2024,KwaZulu-Natal,599149080000005001,5,1,2,2,2,2,2,2,2,1,20000,2,13,9999999,1,2,1,1,1,1,1,1,1,1,2,1,4,0,0,0,845.125630458
2024,KwaZulu-Natal,599149080000007201,5,2,2,2,2,1,2,2,2,5,5000,4,8,2010,1,1,1,1,2,1,1,1,1,1,2,1,2,0,1,2010,995.13446814
2024,KwaZulu-Natal,599149080000009401,5,2,2,2,2,1,2,2,2,5,10000,5,9,3980,1,1,1,1,2,2,2,1,1,1,2,2,2,0,2,3980,840.896428291
2024,KwaZulu-Natal,599149080000013801,5,1,2,2,2,1,2,2,2,1,10000,3,9,5190,1,1,1,1,2,1,1,1,1,1,2,1,3,3200,1,1990,1140.40027915
2024,KwaZulu-Natal,599149110000006901,5,1,2,2,2,2,2,2,2,,3000,3,8,360,2,88,1,1,2,2,2,1,2,2,2,2,3,360,0,0,1326.01673555
2024,KwaZulu-Natal,599149110000008801,5,2,2,2,2,1,2,2,2,5,5000,3,8,5970,1,1,1,1,2,1,1,1,1,1,2,1,3,0,3,5970,759.471598087
2024,KwaZulu-Natal,599149110000012601,5,2,1,2,2,2,2,2,2,2,20000,3,10,12000,1,4,1,1,1,1,1,1,1,1,2,2,5,12000,0,0,1099.32235405
2024,KwaZulu-Natal,599149110000014501,5,1,1,2,2,1,2,2,2,1,15000,3,10,9999999,1,6,1,1,1,1,1,1,1,1,2,1,3,0,0,0,759.471598087
2024,KwaZulu-Natal,599149190000000101,5,1,2,2,2,2,2,2,2,1,10000,2,9,7000,1,1,1,1,1,1,1,1,1,1,2,1,3,7000,0,0,1217.18342514
2024,KwaZulu-Natal,599149190000002101,5,2,2,2,1,1,2,2,2,4,2000,3,7,4170,2,88,1,2,2,2,1,1,2,2,2,2,1,0,1,1990,1468.1822725
2024,KwaZulu-Natal,599149190000004101,5,2,1,2,2,1,2,2,2,2,10000,2,9,1990,1,1,1,1,2,2,2,1,1,2,2,2,5,0,1,1990,1468.1822725
2024,KwaZulu-Natal,599149190000006101,5,1,2,2,2,1,2,2,2,1,8000,3,9,25990,2,88,1,1,2,1,2,1,1,1,2,1,3,24000,1,1990,995.13446814
2024,KwaZulu-Natal,599149290000001501,5,1,2,2,2,1,2,2,2,1,8000,2,9,66990,2,88,1,1,2,1,2,1,1,1,2,1,3,65000,1,1990,995.13446814
2024,KwaZulu-Natal,599149290000003401,5,1,1,2,2,2,2,2,2,1,20000,3,10,9999999,1,1,1,1,2,1,1,1,1,1,2,2,4,0,0,0,845.125630458
2024,KwaZulu-Natal,599149290000005301,5,1,2,2,2,2,2,2,2,1,8000,3,9,3500,1,1,1,1,2,2,2,1,1,1,2,2,1,3500,0,0,1217.18342514
2024,KwaZulu-Natal,599149290000007201,5,1,2,2,2,2,2,2,2,1,6500,2,8,2008,2,88,1,1,2,2,2,1,1,1,2,2,4,2008,0,0,845.125630458
2024,KwaZulu-Natal,599149290000009101,5,1,1,2,2,1,2,2,2,2,25000,3,11,4020,1,2,1,1,2,1,1,1,1,1,1,1,3,0,2,4020,840.896428291
2024,KwaZulu-Natal,599149290000011001,5,1,2,2,2,1,2,2,2,1,5000,2,9,9990,1,1,1,1,1,1,1,1,1,1,2,1,3,8000,1,1990,845.125630458
2024,KwaZulu-Natal,599149290000012901,5,1,2,2,2,2,2,2,2,1,15000,3,13,6000,1,2,1,1,1,1,1,1,1,1,2,1,5,6000,0,0,845.125630458
2024,KwaZulu-Natal,599149370000002901,5,1,2,2,2,1,2,2,2,1,1500,3,6,1086,2,88,2,2,2,2,2,1,2,2,2,1,1,736,1,350,1444.5714396
2024,KwaZulu-Natal,599149370000013701,5,1,2,2,2,2,2,2,2,1,2500,3,7,6000,2,88,2,2,2,2,2,2,2,2,2,1,1,6000,0,0,1614.35264008
2024,KwaZulu-Natal,599149370000017301,5,1,2,2,2,1,2,2,2,1,4000,3,8,3360,2,88,1,1,2,2,2,1,1,2,2,2,4,2400,2,960,1053.97932587
2024,KwaZulu-Natal,599149370000020901,5,1,2,2,2,2,2,2,2,1,3000,2,8,5000,2,88,2,2,2,2,2,2,2,2,2,1,1,5000,0,0,1480.16639011
2024,KwaZulu-Natal,599149370000024501,5,1,2,2,2,2,2,2,2,1,2500,3,6,3000,2,88,2,2,2,2,2,1,2,2,2,2,3,3000,0,0,1096.98953385
2024,KwaZulu-Natal,599149370000028101,5,1,2,2,2,2,2,2,2,1,7000,5,8,12000,2,88,2,2,2,2,2,1,2,2,2,2,1,12000,0,0,1096.98953385
2024,KwaZulu-Natal,599149550000001301,5,1,2,2,2,2,2,2,2,1,20000,2,11,9999999,1,1,1,1,1,1,1,1,1,1,2,2,1,9999999,0,0,763.291282438
2024,KwaZulu-Natal,599149550000003101,5,1,2,2,2,2,2,2,2,1,6000,2,9,9999999,2,88,1,1,2,1,1,1,1,1,2,1,2,0,0,0,1326.01673555
2024,KwaZulu-Natal,599149550000004901,5,2,2,2,2,1,2,2,2,5,5000,3,8,9999999,2,88,1,1,2,1,2,1,1,1,2,1,1,0,0,0,898.774616472
2024,KwaZulu-Natal,599149550000006701,5,1,2,2,2,1,2,2,2,1,10000,2,9,9475,1,1,1,1,2,1,1,1,1,1,2,1,2,9475,0,0,1099.32235405
2024,KwaZulu-Natal,599149550000008501,5,2,2,2,2,1,2,2,2,5,2500,4,8,2010,1,1,1,1,2,2,2,2,1,2,2,1,2,0,1,2010,898.774616472
2024,KwaZulu-Natal,599149550000010301,5,2,1,2,2,2,2,2,2,2,10000,3,9,6500,1,1,1,1,2,1,1,1,1,1,2,2,2,6500,0,0,1099.32235405
2024,KwaZulu-Natal,599149550000012101,5,1,2,2,2,2,2,2,2,1,10000,2,9,3500,1,1,1,1,2,1,1,1,1,1,2,1,4,3500,0,0,1099.32235405
2024,KwaZulu-Natal,599149550000013901,5,1,2,2,2,2,2,2,2,1,6000,4,8,9999999,2,88,2,2,2,2,2,2,2,2,2,2,4,0,0,0,2512.98223676
2024,KwaZulu-Natal,599151990000002601,5,1,2,2,2,2,2,2,2,1,10000,3,10,11000,2,88,1,1,2,2,2,1,1,1,2,2,3,11000,0,0,1427.73769504
2024,KwaZulu-Natal,599151990000006601,5,2,1,2,2,2,2,2,2,2,13000,3,10,22827,1,1,1,1,1,1,1,1,1,1,2,1,2,22827,0,0,810.867703837
2024,KwaZulu-Natal,599151990000010601,5,1,2,2,2,2,2,2,2,1,3000,2,8,4800,2,88,1,1,2,1,1,1,1,1,2,2,1,4800,0,0,1094.1731294
2024,KwaZulu-Natal,599151990000014601,5,1,1,2,2,2,2,2,2,1,10000,2,10,9999999,1,1,1,1,1,1,2,1,1,1,2,2,2,0,0,0,810.867703837
2024,KwaZulu-Natal,599151990000018601,5,2,2,2,1,2,2,2,2,4,30000,3,10,40000,1,2,1,1,1,2,2,1,1,1,2,2,2,0,0,0,810.867703837
2024,KwaZulu-Natal,599151990000022601,5,1,2,2,2,2,2,2,2,1,20000,2,12,9999999,1,2,1,1,1,1,1,1,1,1,2,2,1,9999999,0,0,1167.84380159
2024,KwaZulu-Natal,599152140000000501,5,1,2,2,2,1,2,2,2,1,5000,3,13,11520,2,88,1,1,2,2,2,1,1,2,2,2,2,8000,1,3520,1326.01673555
2024,KwaZulu-Natal,599152140000002301,5,2,2,2,1,1,2,2,2,4,4000,3,9,7980,1,1,1,1,2,1,1,1,1,1,2,1,2,0,2,3980,759.471598087
2024,KwaZulu-Natal,599152140000004101,5,2,2,2,2,1,2,2,2,5,6000,4,9,3980,1,1,1,1,2,2,2,1,1,1,2,2,2,0,2,3980,759.471598087
2024,KwaZulu-Natal,599152140000007701,5,1,2,2,2,1,2,2,2,1,6000,3,13,1990,2,88,1,2,2,2,2,1,2,1,2,2,3,0,1,1990,2512.98223676
2024,KwaZulu-Natal,599152140000009501,5,2,2,2,2,1,2,2,2,5,10000,5,9,2010,1,1,1,2,2,1,1,1,1,1,2,1,1,0,1,2010,759.471598087
2024,KwaZulu-Natal,599152140000011301,5,1,2,2,2,2,2,2,2,1,2800,3,13,2500,2,88,1,2,2,2,2,1,1,1,2,1,1,2500,0,0,1515.73147316
2024,KwaZulu-Natal,599152140000013101,5,1,2,2,2,2,2,2,2,1,50000,1,10,10000,1,2,1,1,1,1,1,1,1,1,2,2,4,10000,0,0,1099.32235405
2024,KwaZulu-Natal,599152140000014901,5,1,2,2,2,2,2,2,2,1,10000,3,9,60000,1,1,1,2,1,2,1,1,1,1,2,1,3,60000,0,0,1099.32235405
2024,KwaZulu-Natal,599152280000003401,5,2,2,1,2,2,2,2,2,3,500,3,4,1000,2,88,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1614.35264008
2024,KwaZulu-Natal,599152280000007301,5,1,2,2,2,2,2,2,2,1,2000,3,7,3500,2,88,1,1,2,2,2,2,2,2,2,2,2,3500,0,0,1053.97932587
2024,KwaZulu-Natal,599152280000011201,5,1,2,1,2,2,2,2,2,1,1500,3,6,3500,2,88,1,2,2,2,2,1,2,2,2,1,1,3000,0,0,1096.98953385
2024,KwaZulu-Natal,599152280000022901,5,2,2,1,2,1,2,2,2,3,500,3,4,650,2,88,2,2,2,2,2,2,2,2,2,1,1,0,1,350,1614.35264008
2024,KwaZulu-Natal,599152280000026801,5,1,2,2,2,2,2,2,2,1,500,2,4,1000,2,88,2,2,2,2,2,1,2,2,2,1,1,1000,0,0,1614.35264008
2024,KwaZulu-Natal,599152280000030701,5,2,2,2,2,1,2,2,2,5,2000,3,7,2620,2,88,1,2,2,2,2,1,2,2,2,2,6,0,6,2620,1480.16639011
2024,KwaZulu-Natal,599152280000034601,5,1,2,2,2,2,2,2,2,,4000,3,8,4500,2,88,2,2,2,2,2,2,2,2,2,1,1,4500,0,0,1614.35264008
2024,KwaZulu-Natal,599152470000001501,5,1,2,2,2,2,2,2,2,1,10000,2,10,13352,1,1,1,1,2,2,1,1,1,2,2,2,1,13352,0,0,1096.98953385
2024,KwaZulu-Natal,599152470000004601,5,1,2,2,2,1,2,2,2,1,5000,3,8,10460,2,88,1,2,2,2,2,1,1,2,2,2,4,9500,2,960,1444.5714396
2024,KwaZulu-Natal,599152470000007701,5,2,1,2,2,2,2,2,2,2,1500,3,6,1500,2,88,1,2,2,2,2,1,2,2,2,1,1,1500,0,0,1444.5714396
2024,KwaZulu-Natal,599152470000013901,5,1,1,2,2,1,2,2,2,1,5500,3,13,9480,2,88,1,1,2,2,2,1,1,2,2,1,5,9000,1,480,1444.5714396
2024,KwaZulu-Natal,599152470000017001,5,1,2,2,2,1,2,2,2,1,2000,3,7,2350,2,88,2,2,2,2,2,1,1,2,2,1,1,2000,1,350,1614.35264008
2024,KwaZulu-Natal,599152470000020101,5,2,2,2,2,1,2,2,2,5,1000,2,6,1990,2,88,2,2,2,2,2,2,2,2,2,1,1,0,1,1990,1614.35264008
2024,KwaZulu-Natal,599152470000023201,5,1,2,2,2,2,2,2,2,1,1500,2,7,9475,2,88,2,2,2,2,2,1,2,2,2,1,1,9475,0,0,1444.5714396
2024,KwaZulu-Natal,599152470000026301,5,2,2,2,2,1,2,2,2,5,1500,2,6,1990,2,88,1,2,2,2,2,2,2,2,2,2,1,0,1,1990,1444.5714396
2024,KwaZulu-Natal,599152670000000301,5,1,1,2,2,2,2,2,2,2,2000,2,8,27600,2,88,1,1,2,2,2,1,1,1,2,2,3,27600,0,0,1138.48797106
2024,KwaZulu-Natal,599152670000001901,5,1,2,2,2,2,2,2,2,1,2000,3,13,8300,2,88,2,2,2,2,2,1,1,2,2,2,5,8300,0,0,1598.84694978
2024,KwaZulu-Natal,599152670000003501,5,1,2,2,2,2,2,2,2,1,2500,3,14,9999999,2,88,1,2,2,2,2,1,2,2,2,2,1,9999999,0,0,1743.79232749
2024,KwaZulu-Natal,599152670000005101,5,1,2,2,2,2,2,2,2,1,2000,3,9,6500,2,88,1,1,2,2,1,2,2,2,2,2,4,6500,0,0,1743.79232749
2024,KwaZulu-Natal,599152670000008301,5,1,2,2,2,1,2,2,2,5,7000,3,8,6790,2,88,1,2,2,2,2,1,1,2,2,2,2,4800,1,1990,1138.48797106
2024,KwaZulu-Natal,599152670000009901,5,1,2,2,2,2,2,2,2,1,3500,3,7,8000,2,88,2,2,2,2,2,1,1,1,2,2,2,8000,0,0,1743.79232749
2024,KwaZulu-Natal,599152670000013101,5,1,2,2,2,2,2,2,2,1,3000,4,13,2500,2,88,1,1,2,2,2,1,2,2,2,2,2,2500,0,0,1743.79232749
2024,KwaZulu-Natal,599152840000002701,5,1,2,2,2,1,2,2,2,5,3500,2,8,4700,2,88,1,2,2,2,2,1,2,1,2,2,8,2800,4,1900,1013.3416869
2024,KwaZulu-Natal,599152840000007301,5,2,2,2,2,1,2,2,2,5,4000,5,7,1310,2,88,1,2,2,2,2,1,1,2,2,2,3,0,3,1310,1423.09651606
2024,KwaZulu-Natal,599152840000009601,5,1,2,2,2,1,2,2,2,1,5000,4,8,4960,2,88,1,1,2,2,2,1,1,2,2,2,4,4000,2,960,1388.87397838
2024,KwaZulu-Natal,599152840000011901,5,1,2,2,2,2,2,2,2,1,3000,2,13,2300,1,2,1,2,2,2,2,1,1,2,2,1,4,2300,0,0,1388.87397838
2024,KwaZulu-Natal,599152840000014201,5,1,2,2,2,1,2,2,2,5,10000,4,8,6620,2,88,2,2,2,2,2,1,1,2,2,2,7,4000,6,2620,1388.87397838
2024,KwaZulu-Natal,599152840000016501,5,1,1,2,2,2,2,2,2,1,25000,2,13,6000,2,88,1,2,2,2,2,1,2,2,2,2,2,6000,0,0,2211.5441648
2024,KwaZulu-Natal,599153390000000901,5,1,2,2,2,1,2,2,2,1,3000,4,6,3790,2,88,2,2,2,2,2,1,2,2,2,1,2,1800,1,1990,820.922886174
2024,KwaZulu-Natal,599153390000004401,5,2,2,2,2,1,2,2,2,5,1500,4,6,1180,2,88,1,1,2,2,2,1,1,2,2,2,3,0,3,1180,928.505596603
2024,KwaZulu-Natal,599153390000007901,5,2,2,2,2,1,2,2,2,5,1500,3,6,1440,2,88,2,2,2,2,2,2,2,2,2,1,4,0,3,1440,1340.76354586
2024,KwaZulu-Natal,599153390000011401,5,1,2,2,2,1,2,2,2,1,3000,3,7,4759,2,88,2,2,2,2,2,2,2,2,2,2,3,3929,2,830,1272.59864917
2024,KwaZulu-Natal,599153390000014901,5,1,2,2,2,2,2,2,2,1,3000,3,6,6000,2,88,1,2,2,2,2,2,2,2,2,1,1,6000,0,0,1422.16780198
2024,KwaZulu-Natal,599153390000018401,5,1,2,2,2,2,2,2,2,1,2500,3,6,6958,2,88,1,1,2,2,2,1,1,2,2,1,1,6958,0,0,966.395541722
2024,KwaZulu-Natal,599153390000025401,5,1,2,2,2,2,2,2,2,1,1000,3,4,1440,2,88,2,2,2,2,2,1,2,2,2,1,2,1440,0,0,1272.59864917
2024,KwaZulu-Natal,599153390000028901,5,2,2,2,2,2,2,2,1,7,1500,3,6,9999999,2,88,2,2,2,2,2,2,2,2,2,1,1,0,0,0,1272.59864917
2024,KwaZulu-Natal,599153390000032401,5,1,2,2,2,2,2,2,2,1,2000,3,8,6000,2,88,2,2,2,2,2,1,2,2,2,2,2,6000,0,0,1340.76354586
2024,KwaZulu-Natal,599153540000000501,5,2,2,2,2,1,2,2,2,5,1000,3,5,960,2,88,2,2,2,2,2,1,2,1,2,2,4,0,2,960,1345.20170589
2024,KwaZulu-Natal,599153540000004301,5,1,2,2,2,1,2,2,2,1,5000,3,8,15150,2,88,1,1,2,2,2,1,1,2,2,1,7,12200,3,2950,867.757377872
2024,KwaZulu-Natal,599153540000006201,5,1,2,2,2,2,2,2,2,1,4000,3,8,4500,1,1,1,1,2,2,2,1,1,2,2,1,2,4500,0,0,1378.34813731
2024,KwaZulu-Natal,599153540000010001,5,1,2,2,2,2,2,2,2,1,3000,3,7,6400,2,88,2,2,2,2,2,1,1,2,2,2,1,6400,0,0,1378.34813731
2024,KwaZulu-Natal,599153540000011901,5,1,2,2,2,2,2,2,2,1,7000,3,9,17500,1,1,1,1,1,1,1,1,1,1,2,1,3,17500,0,0,981.477792151
2024,KwaZulu-Natal,599153540000013801,5,1,2,2,2,1,2,2,2,1,2000,3,6,8470,2,88,1,1,2,2,2,1,1,2,2,2,3,6000,2,2470,1378.34813731
2024,KwaZulu-Natal,599153540000017601,5,1,2,2,2,2,2,2,2,1,2000,3,8,4000,2,88,2,2,2,2,2,2,2,2,2,2,1,4000,0,0,1378.34813731
2024,KwaZulu-Natal,599153960000002501,5,2,2,2,2,2,2,1,2,8,9999999,3,10,0,2,88,1,1,2,1,2,1,1,1,2,2,1,0,0,0,1018.611232
2024,KwaZulu-Natal,599153960000006601,5,1,2,2,2,1,2,2,2,1,6000,2,10,17480,1,1,1,1,2,1,1,1,1,2,2,2,4,17000,1,480,1575.04171699
2024,KwaZulu-Natal,599153960000010701,5,2,2,2,2,1,2,2,1,5,15000,3,10,1990,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1990,1502.81896696
2024,KwaZulu-Natal,599153960000014801,5,1,2,2,2,2,2,2,2,1,9000,2,11,38000,1,2,1,1,2,1,1,1,1,1,2,2,4,38000,0,0,1245.89866792
2024,KwaZulu-Natal,599154270000001601,5,2,1,2,2,1,2,2,2,2,5000,2,10,24460,2,88,1,1,2,2,2,1,2,2,2,2,7,20000,3,4460,728.784771368
2024,KwaZulu-Natal,599154270000004501,5,1,1,2,2,1,2,2,2,1,4000,3,8,16060,2,88,1,2,2,2,2,1,2,2,2,1,9,13000,8,3060,1206.19601716
2024,KwaZulu-Natal,599154270000007401,5,1,2,2,2,1,2,2,2,1,2500,3,6,2720,2,88,1,1,2,2,2,2,2,2,2,2,3,2000,1,720,1206.19601716
2024,KwaZulu-Natal,599154270000010301,5,1,2,2,2,2,2,2,2,1,4000,2,9,16000,1,2,1,1,2,1,2,1,1,2,2,2,5,16000,0,0,1206.19601716
2024,KwaZulu-Natal,599154270000013201,5,1,2,2,2,1,2,2,2,1,8000,3,10,90760,2,88,1,1,2,2,2,1,1,2,2,2,8,89100,4,1660,1235.91728006
2024,KwaZulu-Natal,599154270000016101,5,2,2,1,2,1,2,2,2,3,2000,3,7,4040,2,88,1,1,2,2,2,1,1,2,2,1,5,0,5,2140,1270.8041534
2024,KwaZulu-Natal,599154270000019001,5,1,2,2,2,1,2,2,2,1,2500,3,8,6440,2,88,1,2,2,2,2,2,2,2,2,1,10,5000,3,1440,915.970211177
