household_id,fixed_internet_code,mobile_internet_code,computer_asset_code,household_smartphones,fixed_internet,mobile_internet,computer_asset
799144130000011201,2,1,2,1,No,Yes,No
799144130000013401,2,2,2,0,No,No,No
799144130000015601,2,2,2,0,No,No,No
799144130000017801,2,1,2,2,No,Yes,No
799144130000020001,2,2,2,0,No,No,No
799144130000022201,2,1,1,2,No,Yes,Yes
799144130000033201,2,2,2,0,No,No,No
799144130000035401,2,2,2,0,No,No,No
799144130000042001,2,2,2,0,No,No,No
799144220000001201,1,2,1,2,Yes,No,Yes
799144220000005001,2,1,2,1,No,Yes,No
799144220000006901,2,2,2,0,No,No,No
799144220000010701,2,1,2,3,No,Yes,No
799144220000012601,2,1,2,0,No,Yes,No
799144220000016401,1,2,2,1,Yes,No,No
799144220000020201,1,2,2,0,Yes,No,No
799144310000000101,2,1,2,2,No,Yes,No
799144310000005801,1,2,2,1,Yes,No,No
799144310000007701,2,1,2,2,No,Yes,No
799144310000009601,2,1,2,2,No,Yes,No
799144310000011501,2,1,1,2,No,Yes,Yes
799144310000013401,1,2,2,2,Yes,No,No
799144310000015301,2,1,2,1,No,Yes,No
799144450000002901,2,1,1,4,No,Yes,Yes
799144450000006501,2,1,2,2,No,Yes,No
799144450000008301,2,1,2,5,No,Yes,No
799144450000013701,2,2,2,0,No,No,No
799144450000015501,2,1,2,1,No,Yes,No
799145150000000901,2,1,2,3,No,Yes,No
799145150000002701,2,2,2,1,No,No,No
799145150000004501,2,2,2,4,No,No,No
799145150000006301,2,1,2,3,No,Yes,No
799145150000008101,2,2,2,1,No,No,No
799145150000009901,2,1,2,2,No,Yes,No
799145150000011701,2,1,2,1,No,Yes,No
799145150000013501,2,1,2,2,No,Yes,No
799145150000015301,2,1,2,3,No,Yes,No
799145150000017101,2,1,1,2,No,Yes,Yes
799145230000004901,2,1,2,1,No,Yes,No
799145230000009201,2,1,2,1,No,Yes,No
799145230000013501,2,1,2,2,No,Yes,No
799145230000017801,2,1,2,2,No,Yes,No
799145230000026401,2,1,2,1,No,Yes,No
799145230000035001,2,2,2,0,No,No,No
799145240000003401,2,1,2,4,No,Yes,No
799145240000012801,2,1,2,1,No,Yes,No
799145240000026901,2,1,2,1,No,Yes,No
799145240000031601,2,1,2,1,No,Yes,No
799145500000000101,2,1,2,1,No,Yes,No
799145500000002001,2,1,2,4,No,Yes,No
799145500000003901,2,1,2,1,No,Yes,No
799145500000005801,2,2,2,1,No,No,No
799145500000009601,2,2,2,0,No,No,No
799145500000015301,2,1,2,2,No,Yes,No
799145500000017201,2,1,2,4,No,Yes,No
799145500000019101,1,1,2,1,Yes,Yes,No
799145500000021001,2,1,2,1,No,Yes,No
799145930000002601,2,1,1,4,No,Yes,Yes
799145930000004201,2,2,2,0,No,No,No
799145930000009001,2,1,2,1,No,Yes,No
799145930000012201,1,1,1,1,Yes,Yes,Yes
799145930000017001,2,1,2,3,No,Yes,No
799146020000000501,2,1,2,3,No,Yes,No
799146020000003901,1,2,1,3,Yes,No,Yes
799146020000005601,1,2,1,5,Yes,No,Yes
799146020000009001,2,1,1,2,No,Yes,Yes
799146020000010701,1,2,1,3,Yes,No,Yes
799146020000012401,2,1,2,4,No,Yes,No
799146740000000201,2,1,1,2,No,Yes,Yes
799146740000002201,2,1,2,2,No,Yes,No
799146740000004201,2,1,2,1,No,Yes,No
799146740000006201,2,2,2,0,No,No,No
799146740000008201,2,1,2,2,No,Yes,No
799146740000010201,2,1,2,2,No,Yes,No
799146740000012201,2,1,2,2,No,Yes,No
799146740000014201,2,1,2,1,No,Yes,No
799146740000016201,2,1,2,1,No,Yes,No
799146960000001001,2,1,2,5,No,Yes,No
799146960000004001,2,1,2,2,No,Yes,No
799146960000005501,2,1,1,2,No,Yes,Yes
799146960000007001,2,1,1,2,No,Yes,Yes
799146960000008501,2,1,2,3,No,Yes,No
799146960000011501,2,1,2,5,No,Yes,No
799146960000013001,2,1,2,2,No,Yes,No
799146960000014501,1,2,2,3,Yes,No,No
799147860000007501,2,1,2,1,No,Yes,No
799147860000010401,2,2,2,0,No,No,No
799147860000016201,1,1,1,2,Yes,Yes,Yes
799147860000019101,2,1,2,2,No,Yes,No
799147860000022001,2,1,2,3,No,Yes,No
799147860000027801,2,2,1,1,No,No,Yes
799147920000001801,2,1,2,1,No,Yes,No
799147920000006001,2,1,2,1,No,Yes,No
799147920000008101,2,1,2,2,No,Yes,No
799147920000010201,2,1,2,1,No,Yes,No
799147920000012301,2,1,2,3,No,Yes,No
799147920000014401,2,1,2,3,No,Yes,No
799147920000016501,1,1,2,4,Yes,Yes,No
799147920000020701,2,1,2,2,No,Yes,No
799148130000000601,2,1,2,4,No,Yes,No
799148130000003201,2,1,1,1,No,Yes,Yes
799148130000008401,2,1,2,1,No,Yes,No
799148130000011001,2,1,2,1,No,Yes,No
799148130000013601,2,1,2,3,No,Yes,No
799148130000016201,1,1,2,2,Yes,Yes,No
799148130000021401,2,1,2,4,No,Yes,No
799148570000002501,2,1,1,5,No,Yes,Yes
799148570000004201,2,1,2,1,No,Yes,No
799148570000005901,2,1,2,1,No,Yes,No
799148570000007601,2,1,2,1,No,Yes,No
799148570000009301,2,1,2,4,No,Yes,No
799148570000011001,2,2,2,0,No,No,No
799148570000014401,2,1,1,2,No,Yes,Yes
799148570000016101,2,1,2,1,No,Yes,No
799148620000000101,2,1,2,1,No,Yes,No
799148620000003701,2,1,2,1,No,Yes,No
799148620000009101,2,1,2,2,No,Yes,No
799148620000012701,2,1,2,3,No,Yes,No
799148620000014501,2,1,2,5,No,Yes,No
799148620000016301,2,1,2,1,No,Yes,No
799148700000001601,2,2,2,2,No,No,No
799148700000003501,1,1,2,3,Yes,Yes,No
799148700000005401,2,1,2,2,No,Yes,No
799148700000011101,2,1,1,1,No,Yes,Yes
799148700000014901,2,1,2,1,No,Yes,No
799148700000016801,2,1,2,2,No,Yes,No
799148700000018701,2,1,1,2,No,Yes,Yes
799148700000020601,2,1,2,2,No,Yes,No
799149260000003101,2,1,1,3,No,Yes,Yes
799149260000005001,2,1,2,1,No,Yes,No
799149260000006901,2,1,2,2,No,Yes,No
799149260000008801,2,1,2,2,No,Yes,No
799149260000010701,2,1,2,4,No,Yes,No
799149260000012601,2,1,2,2,No,Yes,No
799149260000014501,2,1,2,3,No,Yes,No
799149360000000501,2,1,2,5,No,Yes,No
799149360000003901,2,2,2,1,No,No,No
799149360000005601,2,1,2,1,No,Yes,No
799149360000009001,1,2,2,1,Yes,No,No
799149360000012401,2,1,2,5,No,Yes,No
799149360000014101,2,1,2,4,No,Yes,No
799149360000015801,2,1,2,2,No,Yes,No
799149470000001601,2,2,2,4,No,No,No
799149470000003501,2,2,2,3,No,No,No
799149470000005401,2,1,2,4,No,Yes,No
799149470000009201,2,2,2,1,No,No,No
799149470000011101,1,2,2,4,Yes,No,No
799149470000013001,2,1,2,3,No,Yes,No
799149540000000701,2,2,2,1,No,No,No
799149540000002601,2,1,2,4,No,Yes,No
799149540000004501,1,2,2,2,Yes,No,No
799149540000006401,2,2,2,2,No,No,No
799149540000008301,2,1,2,2,No,Yes,No
799149540000010201,2,1,2,2,No,Yes,No
799149540000012101,2,2,2,2,No,No,No
799149540000014001,2,2,2,0,No,No,No
799149540000014002,2,1,2,1,No,Yes,No
799149560000003401,2,2,2,0,No,No,No
799149560000005401,2,1,2,4,No,Yes,No
799149560000011401,2,2,2,0,No,No,No
799149560000013401,2,1,1,6,No,Yes,Yes
799149560000015401,2,1,2,1,No,Yes,No
799149560000017401,2,1,2,3,No,Yes,No
799150300000001301,2,2,2,0,No,No,No
799150300000004801,2,1,2,2,No,Yes,No
799150300000008301,2,1,2,3,No,Yes,No
799150300000015301,2,1,2,2,No,Yes,No
799150300000018801,2,1,1,1,No,Yes,Yes
799150300000025801,2,1,2,2,No,Yes,No
799150300000029301,2,1,1,3,No,Yes,Yes
799150300000032801,2,NA,2,4,No,NA,No
799151250000000601,2,2,2,1,No,No,No
799151250000004301,2,2,2,2,No,No,No
799151250000008001,2,1,2,3,No,Yes,No
799151250000011701,2,2,2,1,No,No,No
799151250000015401,2,1,2,2,No,Yes,No
799151250000019101,2,1,2,2,No,Yes,No
799151250000022801,2,1,2,2,No,Yes,No
799151250000026501,2,2,2,2,No,No,No
799151250000030201,2,2,2,1,No,No,No
799151250000033901,1,2,2,2,Yes,No,No
799151250000037601,2,2,2,1,No,No,No
799151250000041301,2,1,2,1,No,Yes,No
799151420000000601,2,1,2,5,No,Yes,No
799151420000005401,2,2,2,4,No,No,No
799151420000008601,2,2,2,2,No,No,No
799151420000010201,2,2,2,2,No,No,No
799151420000011801,2,2,2,3,No,No,No
799151420000013401,1,2,1,3,Yes,No,Yes
799151420000015001,2,1,2,3,No,Yes,No
799151560000000601,2,1,2,4,No,Yes,No
799151560000002101,2,2,2,1,No,No,No
799151560000003601,2,1,2,4,No,Yes,No
799151560000005101,2,1,2,1,No,Yes,No
799151560000006601,2,2,2,1,No,No,No
799151560000008101,2,2,2,2,No,No,No
799151560000009601,2,1,2,2,No,Yes,No
799151560000011101,2,2,2,0,No,No,No
799151560000012601,2,2,2,2,No,No,No
799202120000018701,2,1,1,1,No,Yes,Yes
799202120000028301,2,1,2,1,No,Yes,No
799202120000047501,2,2,2,0,No,No,No
799202120000057101,2,1,2,1,No,Yes,No
799202120000066701,2,1,2,0,No,Yes,No
799202120000085901,2,1,2,1,No,Yes,No
860100210000001701,2,1,2,1,No,Yes,No
860100210000006101,2,2,2,0,No,No,No
860100210000008301,2,1,2,2,No,Yes,No
860100210000014901,2,1,2,6,No,Yes,No
860100210000017101,2,1,2,1,No,Yes,No
860100210000021501,2,1,2,1,No,Yes,No
860100210000023701,2,1,2,2,No,Yes,No
860100270000001501,2,2,2,0,No,No,No
860100270000004301,2,1,2,1,No,Yes,No
860100270000005701,2,1,2,1,No,Yes,No
860100270000007101,2,1,2,3,No,Yes,No
860100270000011301,2,1,2,1,No,Yes,No
860100270000014101,2,2,2,0,No,No,No
860100270000015501,2,1,2,2,No,Yes,No
860100610000002601,2,1,1,4,No,Yes,Yes
860100610000004001,2,1,2,0,No,Yes,No
860100610000005401,2,2,2,0,No,No,No
860100610000006801,2,1,2,1,No,Yes,No
860100610000008201,2,1,2,2,No,Yes,No
860100610000009601,2,1,2,4,No,Yes,No
860100610000011001,2,1,2,1,No,Yes,No
860100610000012401,2,1,2,1,No,Yes,No
860100610000013801,2,1,2,1,No,Yes,No
860100610000015201,2,1,1,2,No,Yes,Yes
860100930000001101,2,1,2,0,No,Yes,No
860100930000002901,2,1,2,1,No,Yes,No
860100930000004701,2,1,2,0,No,Yes,No
860100930000006501,2,1,2,1,No,Yes,No
860100930000008301,2,1,2,3,No,Yes,No
860100930000011901,2,1,2,3,No,Yes,No
860100930000013701,2,1,2,1,No,Yes,No
860100930000015501,2,1,2,1,No,Yes,No
860100930000017301,2,1,2,3,No,Yes,No
860100930000019101,2,1,2,1,No,Yes,No
860100930000020901,2,1,1,5,No,Yes,Yes
860100930000022701,2,2,2,0,No,No,No
860101460000002101,2,1,2,2,No,Yes,No
860101460000006301,2,1,2,1,No,Yes,No
860101460000008401,2,2,2,0,No,No,No
860101460000010501,2,1,2,1,No,Yes,No
860101460000012601,2,2,2,1,No,No,No
860101460000014701,2,1,1,2,No,Yes,Yes
860101460000016801,2,1,2,1,No,Yes,No
860101460000018901,2,1,2,2,No,Yes,No
860101460000021001,2,1,2,2,No,Yes,No
860101460000025201,2,1,2,1,No,Yes,No
860102180000008701,2,2,2,0,No,No,No
860102180000010901,2,2,2,0,No,No,No
860102240000003501,2,1,2,1,No,Yes,No
860102240000004701,2,2,2,0,No,No,No
860102240000009501,2,1,2,2,No,Yes,No
860102240000010701,2,1,2,3,No,Yes,No
860102240000011901,2,2,2,0,No,No,No
860102240000014301,2,2,2,0,No,No,No
860103340000004401,2,1,2,2,No,Yes,No
860103340000009801,2,1,2,1,No,Yes,No
860103340000011601,2,NA,2,0,No,NA,No
860103340000013401,2,2,2,2,No,No,No
860103340000015201,1,1,1,3,Yes,Yes,Yes
860103340000018801,2,1,2,4,No,Yes,No
861100320000002301,1,1,1,1,Yes,Yes,Yes
861100320000004701,2,2,2,0,No,No,No
861100320000009501,2,1,2,2,No,Yes,No
861100320000011901,2,1,2,3,No,Yes,No
861100320000014301,2,2,2,0,No,No,No
861100320000016701,2,2,2,0,No,No,No
861100360000000601,2,1,2,1,No,Yes,No
861100360000004601,2,2,2,0,No,No,No
861100360000006601,2,2,2,0,No,No,No
861100360000008601,2,1,2,2,No,Yes,No
861100360000010601,2,1,1,2,No,Yes,Yes
861100360000012601,2,2,2,0,No,No,No
861100360000014601,2,1,2,0,No,Yes,No
861100600000001001,2,1,2,1,No,Yes,No
861100600000003801,1,1,1,1,Yes,Yes,Yes
861100600000006601,1,1,2,1,Yes,Yes,No
861100600000009401,2,2,2,0,No,No,No
861100600000012201,2,2,2,0,No,No,No
861100800000000701,2,1,2,3,No,Yes,No
861100800000002101,2,1,2,1,No,Yes,No
861100800000003501,2,1,2,1,No,Yes,No
861100800000004901,2,1,2,3,No,Yes,No
861100800000006301,2,2,2,0,No,No,No
861100800000007701,2,1,2,2,No,Yes,No
861100800000009101,2,2,2,0,No,No,No
861100800000011901,2,1,2,2,No,Yes,No
861100800000013301,2,1,2,1,No,Yes,No
861100990000001401,1,1,1,2,Yes,Yes,Yes
861100990000006501,1,1,1,3,Yes,Yes,Yes
861100990000008201,1,1,1,2,Yes,Yes,Yes
861100990000011601,1,1,1,4,Yes,Yes,Yes
861100990000013301,1,1,1,3,Yes,Yes,Yes
861101160000001901,2,1,2,3,No,Yes,No
861101160000008501,2,1,2,3,No,Yes,No
861101160000011801,2,1,1,1,No,Yes,Yes
861101160000015101,2,1,2,2,No,Yes,No
861101160000018401,2,2,2,0,No,No,No
861101160000021701,2,2,2,0,No,No,No
861101160000025001,2,1,2,2,No,Yes,No
861101160000028301,2,1,2,1,No,Yes,No
861101490000002001,2,1,2,2,No,Yes,No
861101490000004001,2,1,2,2,No,Yes,No
861101490000008001,2,1,2,2,No,Yes,No
861101490000010001,2,1,1,2,No,Yes,Yes
861101490000014001,2,1,2,1,No,Yes,No
861101490000016001,2,1,2,2,No,Yes,No
861101490000018001,2,1,2,1,No,Yes,No
861101610000000601,2,1,2,1,No,Yes,No
861101610000002001,2,1,2,2,No,Yes,No
861101610000003401,2,1,2,2,No,Yes,No
861101610000004801,2,1,2,2,No,Yes,No
861101610000006201,2,1,2,2,No,Yes,No
861101610000007601,2,1,2,3,No,Yes,No
861101610000010401,2,1,2,3,No,Yes,No
861101610000011801,2,1,2,3,No,Yes,No
861101610000013201,2,1,2,2,No,Yes,No
861101610000014601,2,1,2,1,No,Yes,No
861101670000000901,2,2,2,2,No,No,No
861101670000007501,2,1,2,1,No,Yes,No
861101670000009701,2,1,2,1,No,Yes,No
861101670000011901,2,2,2,1,No,No,No
861101670000014101,2,1,2,1,No,Yes,No
861101670000016301,2,1,2,1,No,Yes,No
861101670000018501,2,1,2,1,No,Yes,No
861101670000020701,2,1,2,3,No,Yes,No
861102330000003001,2,1,2,5,No,Yes,No
861102330000004801,2,2,2,0,No,No,No
861102330000006601,2,1,2,3,No,Yes,No
861102330000008401,2,1,2,1,No,Yes,No
861102330000012001,2,1,2,4,No,Yes,No
861102330000013801,2,2,2,0,No,No,No
861102330000015601,2,1,2,2,No,Yes,No
862100530000001401,2,1,2,1,No,Yes,No
862100530000003101,2,1,2,1,No,Yes,No
862100530000004801,2,1,2,6,No,Yes,No
862100530000008201,2,1,1,5,No,Yes,Yes
862100530000009901,2,2,2,6,No,No,No
862100530000015001,2,1,2,1,No,Yes,No
862100530000016701,2,1,2,4,No,Yes,No
862100580000000501,2,1,2,3,No,Yes,No
862100580000002401,2,2,2,0,No,No,No
862100580000004301,2,1,2,4,No,Yes,No
862100580000006201,2,2,2,0,No,No,No
862100580000010001,2,1,2,1,No,Yes,No
862100580000011901,2,1,2,1,No,Yes,No
862100860000001201,1,2,1,2,Yes,No,Yes
862100860000002801,1,2,2,2,Yes,No,No
862100860000004401,2,1,2,0,No,Yes,No
862100860000006001,2,2,1,1,No,No,Yes
862101130000006201,2,2,2,0,No,No,No
862101130000010201,2,1,2,0,No,Yes,No
862101130000018201,2,2,2,2,No,No,No
862101130000022201,2,1,2,3,No,Yes,No
862101130000026201,2,1,2,1,No,Yes,No
862101480000002201,2,1,2,3,No,Yes,No
862101480000005301,2,1,2,2,No,Yes,No
862101480000008401,2,1,2,2,No,Yes,No
862101480000014601,2,1,2,4,No,Yes,No
862101480000017701,2,1,1,2,No,Yes,Yes
862101480000020801,2,1,2,3,No,Yes,No
862101480000023901,2,1,2,1,No,Yes,No
862101480000023902,2,1,2,1,No,Yes,No
862101590000002601,2,2,1,1,No,No,Yes
862101590000008901,2,1,1,3,No,Yes,Yes
862101590000013101,1,2,1,2,Yes,No,Yes
862101590000013102,2,1,2,1,No,Yes,No
862101590000015201,1,2,1,2,Yes,No,Yes
862102670000006301,2,2,2,1,No,No,No
862102670000008001,2,1,2,2,No,Yes,No
862102670000009701,2,2,2,1,No,No,No
862102670000013101,2,2,2,0,No,No,No
862102670000014801,2,1,2,3,No,Yes,No
862102670000018201,2,NA,2,3,No,NA,No
863100320000002901,2,1,2,2,No,Yes,No
863100320000005601,2,1,2,2,No,Yes,No
863100320000008301,1,1,2,1,Yes,Yes,No
863100830000001601,2,1,2,3,No,Yes,No
863100830000003701,2,1,2,1,No,Yes,No
863100830000005801,2,1,2,2,No,Yes,No
863100830000007901,2,1,2,2,No,Yes,No
863100830000010001,2,1,2,3,No,Yes,No
863100830000012101,2,1,2,2,No,Yes,No
863100950000002801,2,2,2,0,No,No,No
863100950000005701,2,1,2,1,No,Yes,No
863100950000008601,2,1,2,2,No,Yes,No
863100950000011501,1,2,2,2,Yes,No,No
863100950000014401,2,1,2,1,No,Yes,No
863100950000017301,2,1,2,2,No,Yes,No
863100950000020201,2,1,2,2,No,Yes,No
863101000000002501,2,1,2,1,No,Yes,No
863101000000004001,2,1,2,1,No,Yes,No
863101000000005501,1,1,2,2,Yes,Yes,No
863101000000007001,2,1,2,1,No,Yes,No
863101000000008501,2,2,2,0,No,No,No
863101000000010001,1,1,2,3,Yes,Yes,No
863101000000011501,2,1,2,2,No,Yes,No
863101000000013001,2,1,2,2,No,Yes,No
863101300000002101,2,1,2,1,No,Yes,No
863101300000007301,2,1,2,1,No,Yes,No
863101300000009901,1,1,1,3,Yes,Yes,Yes
863101300000012501,2,1,2,2,No,Yes,No
863101300000020301,2,1,2,2,No,Yes,No
863101400000004401,2,1,2,1,No,Yes,No
863101400000006701,2,1,1,3,No,Yes,Yes
863101400000009001,2,1,2,1,No,Yes,No
863101400000011301,2,2,2,0,No,No,No
863101400000013601,2,1,1,1,No,Yes,Yes
863101640000001701,2,1,2,4,No,Yes,No
863101640000002801,2,1,2,4,No,Yes,No
863101640000009401,2,2,2,1,No,No,No
863101640000010501,2,1,2,0,No,Yes,No
863101640000012701,2,1,2,2,No,Yes,No
864100100000001901,2,1,2,3,No,Yes,No
864100100000010001,2,1,2,2,No,Yes,No
864100100000015401,2,2,2,0,No,No,No
864100100000018101,2,1,2,4,No,Yes,No
864100100000026201,2,2,2,0,No,No,No
864100240000002601,2,1,2,3,No,Yes,No
864100240000005001,2,2,2,0,No,No,No
864100240000007401,2,1,2,2,No,Yes,No
864100240000009801,2,1,2,2,No,Yes,No
864100240000012201,2,1,2,1,No,Yes,No
864100240000014601,2,1,2,3,No,Yes,No
864100240000021801,2,1,2,4,No,Yes,No
864100530000001801,2,1,2,2,No,Yes,No
864100530000004701,2,1,2,5,No,Yes,No
864100530000007601,2,2,2,0,No,No,No
864100530000010501,2,1,2,1,No,Yes,No
864100530000013401,2,1,2,1,No,Yes,No
864100530000016301,2,2,2,0,No,No,No
864100530000019201,2,1,2,1,No,Yes,No
864100530000022101,2,2,2,0,No,No,No
864100530000025001,2,1,2,1,No,Yes,No
864100530000027901,2,1,2,1,No,Yes,No
864100790000001901,2,1,1,2,No,Yes,Yes
864100790000003801,2,1,2,1,No,Yes,No
864100790000005701,2,1,2,1,No,Yes,No
864100790000007601,2,1,2,1,No,Yes,No
864100790000011401,2,1,1,0,No,Yes,Yes
864100900000012801,2,1,2,4,No,Yes,No
864100900000016001,2,1,2,3,No,Yes,No
864100900000022401,2,1,2,1,No,Yes,No
864100900000025601,2,1,2,2,No,Yes,No
864101070000005601,1,1,1,4,Yes,Yes,Yes
864101070000011601,2,1,1,4,No,Yes,Yes
864101220000000301,2,1,1,3,No,Yes,Yes
864101220000002001,2,1,2,0,No,Yes,No
864101220000003701,1,1,1,5,Yes,Yes,Yes
864101220000005401,2,1,2,2,No,Yes,No
864101220000007101,2,2,2,0,No,No,No
864101220000008801,2,1,2,2,No,Yes,No
864101220000010501,2,1,2,2,No,Yes,No
864101220000012201,2,1,2,2,No,Yes,No
864101220000013901,2,1,2,1,No,Yes,No
864101280000001401,2,2,2,0,No,No,No
864101280000003001,2,1,2,1,No,Yes,No
864101280000006201,2,1,2,2,No,Yes,No
864101280000009401,2,1,2,1,No,Yes,No
864101280000011001,2,1,2,1,No,Yes,No
864101280000012601,2,1,2,2,No,Yes,No
864101280000014201,2,1,2,0,No,Yes,No
864101430000001301,2,1,2,2,No,Yes,No
864101430000002801,2,1,1,4,No,Yes,Yes
864101430000004301,2,1,2,3,No,Yes,No
864101430000005801,2,1,2,3,No,Yes,No
864101430000007301,2,1,2,2,No,Yes,No
864101430000008801,2,2,2,1,No,No,No
864101430000010301,2,1,2,2,No,Yes,No
864101430000011801,2,1,2,2,No,Yes,No
864101800000005601,2,1,1,5,No,Yes,Yes
864101800000007201,2,1,2,2,No,Yes,No
864101800000008801,1,1,1,4,Yes,Yes,Yes
864101800000010401,2,1,2,5,No,Yes,No
864101800000012001,1,1,1,3,Yes,Yes,Yes
864101800000013601,1,1,2,3,Yes,Yes,No
865100200000006401,2,1,2,1,No,Yes,No
865100200000008001,2,1,1,2,No,Yes,Yes
865100200000011201,2,1,2,1,No,Yes,No
865100200000014401,2,1,1,1,No,Yes,Yes
865100200000016001,2,2,2,0,No,No,No
865100200000017601,1,1,1,2,Yes,Yes,Yes
865100230000003601,2,1,2,2,No,Yes,No
865100230000007301,2,2,2,1,No,No,No
865100230000011001,2,2,2,0,No,No,No
865100230000014701,2,1,2,1,No,Yes,No
865100230000018401,2,1,2,1,No,Yes,No
865100230000022101,2,1,2,1,No,Yes,No
865100230000025801,2,1,2,5,No,Yes,No
865100230000029501,2,1,2,1,No,Yes,No
865100230000033201,2,1,2,2,No,Yes,No
865100440000000801,2,1,2,2,No,Yes,No
865100440000002601,2,1,2,2,No,Yes,No
865100440000004401,2,1,2,4,No,Yes,No
865100440000006201,2,1,2,2,No,Yes,No
865100440000009801,2,1,2,3,No,Yes,No
865100440000013401,2,2,2,0,No,No,No
865100440000015201,2,1,2,1,No,Yes,No
865100440000017001,2,1,2,1,No,Yes,No
865100740000002001,2,1,2,1,No,Yes,No
865100740000004401,2,1,2,1,No,Yes,No
865100740000006801,2,1,2,1,No,Yes,No
865100740000009201,2,1,2,3,No,Yes,No
865100740000011601,2,1,2,1,No,Yes,No
865100740000014001,2,1,2,2,No,Yes,No
865100740000016401,2,1,2,1,No,Yes,No
865100740000018801,2,1,2,1,No,Yes,No
865100740000021201,2,1,2,2,No,Yes,No
866100140000001701,2,1,2,5,No,Yes,No
866100140000004501,2,2,2,0,No,No,No
866100140000007301,2,1,2,3,No,Yes,No
866100140000015701,2,1,1,2,No,Yes,Yes
866100140000018501,2,1,1,3,No,Yes,Yes
866100330000001501,1,2,2,2,Yes,No,No
866100330000004201,2,1,2,3,No,Yes,No
866100330000006901,2,1,2,2,No,Yes,No
866100330000009601,2,1,2,3,No,Yes,No
866100330000015001,2,1,2,6,No,Yes,No
866100330000017701,2,1,2,1,No,Yes,No
866100330000020401,2,2,2,0,No,No,No
866100360000000801,2,2,2,1,No,No,No
866100360000004201,2,1,2,2,No,Yes,No
866100360000011001,2,1,1,1,No,Yes,Yes
866100360000014401,2,1,2,1,No,Yes,No
866100360000017801,2,1,1,1,No,Yes,Yes
866100970000002101,2,1,1,6,No,Yes,Yes
866100970000010101,2,1,2,7,No,Yes,No
866100970000014101,2,1,2,3,No,Yes,No
866100970000018101,2,1,2,1,No,Yes,No
866101420000001501,2,1,2,3,No,Yes,No
866101420000004501,2,1,2,3,No,Yes,No
866101420000007501,2,1,2,3,No,Yes,No
866101420000010501,2,1,2,4,No,Yes,No
866101420000013501,2,1,2,1,No,Yes,No
866101420000016501,2,1,2,5,No,Yes,No
866101420000019501,2,1,2,1,No,Yes,No
866101440000000601,2,1,2,1,No,Yes,No
866101440000004001,2,1,2,1,No,Yes,No
866101440000007401,2,1,2,1,No,Yes,No
866101440000010801,2,1,2,5,No,Yes,No
866101440000014201,2,1,1,4,No,Yes,Yes
866101440000017601,2,1,2,5,No,Yes,No
866101440000021001,2,1,1,4,No,Yes,Yes
866102090000000201,2,1,2,2,No,Yes,No
866102090000006601,2,1,2,2,No,Yes,No
866102090000009801,2,1,2,3,No,Yes,No
866102090000013001,2,1,2,2,No,Yes,No
866102090000016201,2,1,2,1,No,Yes,No
866102090000019401,2,1,2,1,No,Yes,No
866102090000022601,2,1,1,1,No,Yes,Yes
866102090000025801,2,1,2,1,No,Yes,No
866102090000029001,2,2,2,1,No,No,No
866102090000032201,2,1,2,1,No,Yes,No
866102090000035401,2,1,2,1,No,Yes,No
866102090000038601,2,1,2,1,No,Yes,No
866102090000041801,2,1,2,1,No,Yes,No
866102090000045001,2,1,2,1,No,Yes,No
866102100000002401,2,1,2,1,No,Yes,No
866102100000006001,2,1,2,1,No,Yes,No
866102100000009601,2,1,2,1,No,Yes,No
866102100000013201,1,1,1,3,Yes,Yes,Yes
866102100000016801,2,1,2,1,No,Yes,No
866102100000020401,2,1,2,1,No,Yes,No
866102100000024001,2,1,2,2,No,Yes,No
866102540000003001,2,1,1,2,No,Yes,Yes
866102540000006101,2,1,2,1,No,Yes,No
866102540000009201,2,1,2,2,No,Yes,No
866102540000012301,1,1,1,3,Yes,Yes,Yes
866102540000015401,2,1,1,1,No,Yes,Yes
866102540000018501,2,1,2,1,No,Yes,No
866102680000002601,2,1,1,2,No,Yes,Yes
866102680000007801,2,1,1,1,No,Yes,Yes
866102680000010401,1,1,1,2,Yes,Yes,Yes
866102680000013001,1,1,1,2,Yes,Yes,Yes
866103020000001301,1,2,2,1,Yes,No,No
866103020000003201,2,2,2,1,No,No,No
866103020000005101,2,1,2,1,No,Yes,No
866103020000007001,1,2,2,1,Yes,No,No
866103020000008901,2,1,2,4,No,Yes,No
866103020000010801,2,1,2,3,No,Yes,No
866103020000012701,2,1,2,2,No,Yes,No
866103020000014601,2,1,2,1,No,Yes,No
866103020000016501,2,1,2,1,No,Yes,No
866103120000001701,2,1,2,2,No,Yes,No
866103120000003401,2,1,2,2,No,Yes,No
866103120000005101,2,1,1,3,No,Yes,Yes
866103120000006801,2,2,2,1,No,No,No
866103120000008501,2,1,2,2,No,Yes,No
866103120000010201,2,1,2,1,No,Yes,No
866103120000011901,2,1,2,4,No,Yes,No
866103120000013601,2,1,2,3,No,Yes,No
866103120000015301,2,1,2,1,No,Yes,No
866103120000017001,2,1,2,1,No,Yes,No
866103400000004101,1,1,2,5,Yes,Yes,No
866103400000019101,2,2,2,2,No,No,No
866103400000022101,2,1,1,4,No,Yes,Yes
866104650000004201,2,1,1,3,No,Yes,Yes
866104650000007101,2,1,2,4,No,Yes,No
866104650000010001,1,1,1,2,Yes,Yes,Yes
866104650000012901,2,1,2,2,No,Yes,No
866104720000000801,2,1,2,1,No,Yes,No
